x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
2.46216,1.19,-0,21,6.92832,0.230944,-0.293122,-161.584,0,7.28688
2.46616,1.19,-0,21,7.46546,0.248849,-0.269995,-148.835,0,7.81745
2.47016,1.19,-0,21,8.00369,0.26679,-0.284261,-156.699,0,8.34117
2.47416,1.19,-0,21,8.32904,0.277635,-0.292542,-161.264,0,8.62637
2.47816,1.19,-0,21,8.53949,0.28465,-0.262156,-144.514,0,8.83751
2.48216,1.19,-0,21,8.82716,0.294239,-0.196875,-108.527,0,9.12454
2.48616,1.19,-0,21,8.84407,0.294802,-0.177168,-97.6637,0,9.15656
2.49016,1.19,-0,21,8.88993,0.296331,-0.194146,-107.023,0,9.18245
2.49416,1.19,-0,21,8.88551,0.296184,-0.209247,-115.347,0,9.14217
2.49816,1.19,-0,21,8.99466,0.299822,-0.207077,-114.151,0,9.23723
2.50216,1.19,-0,21,9.06005,0.302002,-0.245182,-135.157,0,9.27259
2.50616,1.19,-0,21,8.85449,0.29515,-0.245501,-135.332,0,9.04648
2.51016,1.19,-0,21,8.66096,0.288699,-0.264476,-145.792,0,8.84394
2.51416,1.19,-0,21,8.47746,0.282582,-0.253624,-139.81,0,8.6453
2.51816,1.19,-0,21,8.42962,0.280987,-0.284868,-157.034,0,8.61017
2.52216,1.19,-0,21,8.45394,0.281798,-0.27501,-151.599,0,8.62588
2.52616,1.19,-0,21,8.61061,0.28702,-0.253173,-139.562,0,8.83215
2.53016,1.19,-0,21,8.86653,0.295551,-0.219418,-120.954,0,9.12832
2.53416,1.19,-0,21,9.15546,0.305182,-0.198491,-109.418,0,9.43976
2.53816,1.19,-0,21,9.49142,0.316381,-0.214885,-118.455,0,9.79754
2.54216,1.19,-0,21,9.72116,0.324039,-0.226819,-125.034,0,10.1116
2.54616,1.19,-0,21,10.09,0.336334,-0.223703,-123.316,0,10.5337
2.55016,1.19,-0,21,10.362,0.345401,-0.225344,-124.221,0,10.819
2.55416,1.19,-0,21,10.9021,0.363403,-0.239771,-132.174,0,11.4259
2.55816,1.19,-0,21,11.1482,0.371605,-0.232639,-128.242,0,11.6043
2.56216,1.19,-0,21,11.6284,0.387613,-0.189484,-104.453,0,12.0533
2.56616,1.19,-0,21,11.7448,0.391493,-0.18163,-100.124,0,12.1331
2.57016,1.19,-0,21,11.85,0.395001,-0.186064,-102.568,0,12.1777
2.57416,1.19,-0,21,12.1415,0.404718,-0.193724,-106.79,0,12.4412
2.57816,1.19,-0,21,12.5699,0.418997,-0.181673,-100.147,0,12.8781
2.58216,1.19,-0,21,12.6113,0.420377,-0.190636,-105.088,0,12.9241
2.58616,1.19,-0,21,13.2983,0.443277,-0.196843,-108.51,0,13.6628
2.59016,1.19,-0,21,12.9412,0.431372,-0.20708,-114.153,0,13.3358
2.59416,1.19,-0,21,13.3166,0.443887,-0.22383,-123.386,0,13.6838
2.59816,1.19,-0,21,13.311,0.443699,-0.234943,-129.512,0,13.6958
2.60216,1.19,-0,21,13.369,0.445632,-0.262049,-144.454,0,13.7651
2.60616,1.19,-0,21,13.25,0.441666,-0.252417,-139.145,0,13.6169
2.61016,1.19,-0,21,13.0984,0.436613,-0.260659,-143.688,0,13.4206
2.61416,1.19,-0,21,12.938,0.431267,-0.223138,-123.005,0,13.2109
2.61816,1.19,-0,21,13.0657,0.435523,-0.157317,-86.7209,0,13.3668
2.62216,1.19,-0,21,12.816,0.4272,-0.153866,-84.8185,0,13.1377
2.62616,1.19,-0,21,11.9374,0.397914,-0.130049,-71.6893,0,12.2728
2.63016,1.19,-0,21,10.2527,0.341758,-0.13212,-72.831,0,10.4963
2.63416,1.19,10.7843,21,8.83387,0.294462,-0.290417,-160.092,0,8.9284
2.63816,1.18848,26.5651,21,5.03691,0.167897,-0.400674,-220.872,0.238095,5.24776
