x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
3.41416,0.998,26.5651,21,-0.0120083,-0.000400277,-0.119257,-65.7403,0.52381,0.821706
3.41816,0.998,18.4349,21,-0.351962,-0.0117321,-0.0289211,-15.9427,0.52381,1.38306
3.42216,0.995333,26.5651,21,0.010449,0.000348301,-0.0411463,-22.6819,0.47619,1.12851
3.42616,0.994,15.9454,21,-0.320142,-0.0106714,0.00747432,4.12022,0.47619,1.39819
3.43016,0.993048,26.5651,21,-0.121911,-0.00406371,0.0528218,29.118,0.380952,2.08632
3.43416,0.99,20.8545,21,-0.281012,-0.00936707,0.0957025,52.756,0.571429,1.50459
3.43816,0.99,20.8545,21,-0.447634,-0.0149211,0.0790271,43.5637,0.47619,2.40318
3.44216,0.986952,26.5651,21,-0.0168441,-0.000561469,0.116292,64.106,0.428571,1.78766
3.44616,0.986,19.6538,21,-0.1643,-0.00547666,0.0563186,31.0456,0.428571,2.54498
3.45016,0.984095,26.5651,21,0.791337,0.0263779,0.0482065,26.5738,0.428571,2.27801
3.45416,0.982,14.6764,21,0.70487,0.0234957,0.0541415,29.8455,0.428571,2.0445
3.45816,0.982,20.8545,21,1.33825,0.0446082,0.0385096,21.2284,0.333333,3.28539
3.46216,0.978952,26.5651,21,0.435006,0.0145002,-0.0170545,-9.40127,0.47619,1.38607
3.46616,0.978,19.6538,21,0.500848,0.0166949,0.0319153,17.5933,0.428571,1.92324
3.47016,0.976095,26.5651,21,0.0813431,0.00271144,0.0260247,14.3461,0.52381,1.57381
3.47416,0.974,19.6538,21,-0.0172339,-0.000574463,0.0750439,41.368,0.619048,1.23885
3.47816,0.973238,23.1986,21,-0.135022,-0.00450073,0.0923079,50.8848,0.571429,1.81549
3.48216,0.970571,22.0362,21,0.107166,0.0035722,0.142987,78.8217,0.571429,1.42017
3.48616,0.97,17.1985,21,0.286638,0.0095546,0.151554,83.5444,0.52381,1.9862
3.49016,0.968095,26.5651,21,0.262817,0.00876058,0.135541,74.7171,0.47619,1.26629
3.49416,0.966,19.6538,21,0.480706,0.0160235,0.155003,85.4451,0.333333,1.31173
3.49816,0.965238,23.1986,21,0.730332,0.0243444,0.173535,95.6612,0.238095,1.3891
3.50216,0.962571,22.0362,21,0.466284,0.0155428,0.14163,78.0733,0.285714,1.05031
3.50616,0.962,19.6538,21,0.40132,0.0133773,0.149046,82.1618,0.333333,1.25082
3.51016,0.959714,26.5651,21,0.182066,0.00606887,0.0921105,50.7759,0.380952,1.13874
3.51416,0.958,17.1985,21,-0.133743,-0.00445812,0.0718902,39.6295,0.571429,1.1851
3.51816,0.957238,23.1986,21,-1.22423,-0.0408075,0.131986,72.7572,0.809524,2.20443
3.52216,0.954571,22.0362,21,-0.993588,-0.0331196,0.159461,87.9027,0.809524,1.92661
3.52616,0.954,19.6538,21,-1.678,-0.0559334,0.129283,71.2672,0.952381,2.26107
3.53016,0.951714,26.5651,21,-1.33959,-0.0446529,0.1869,103.029,0.52381,2.29475
3.53416,0.95,17.1985,21,-0.0638432,-0.00212811,0.143752,79.2432,0.52381,1.57599
3.53816,0.949238,23.1986,21,-0.22932,-0.00764399,0.164621,90.7471,0.47619,1.65735
3.54216,0.946571,22.0362,21,0.296664,0.0098888,0.215919,119.025,0.380952,1.07934
3.54616,0.946,22.0362,21,-0.0221314,-0.000737713,0.214498,118.242,0.619048,1.38646
3.55016,0.943333,26.5651,21,-0.0850763,-0.00283588,0.100221,55.247,0.571429,1.00178
3.55416,0.942,9.46232,21,-0.310176,-0.0103392,0.106783,58.8639,0.714286,1.00637
