x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
2.31816,1.19,-0,21,3.22095,0.107365,-0.633764,-349.363,0,3.56489
2.32216,1.19,-0,21,4.74189,0.158063,-0.686109,-378.217,0,5.05402
2.32616,1.19,-0,21,4.43675,0.147892,-0.737997,-406.821,0,4.79058
2.33016,1.19,-0,21,5.18753,0.172918,-0.665298,-366.746,0,5.60654
2.33416,1.19,-0,21,4.82189,0.16073,-0.700856,-386.347,0,5.22741
2.33816,1.19,-0,21,5.49823,0.183274,-0.71328,-393.196,0,5.87835
2.34216,1.19,-0,21,5.19838,0.173279,-0.677282,-373.352,0,5.59128
2.34616,1.19,-0,21,5.745,0.1915,-0.625785,-344.964,0,6.16682
2.35016,1.19,-0,21,5.49816,0.183272,-0.607612,-334.946,0,5.92289
2.35416,1.19,-0,21,5.75482,0.191827,-0.544916,-300.385,0,6.07527
2.35816,1.19,-0,21,5.44855,0.181618,-0.557568,-307.359,0,5.65666
2.36216,1.19,-0,21,5.95734,0.198578,-0.552322,-304.468,0,6.09866
2.36616,1.19,-0,21,5.80955,0.193652,-0.591094,-325.841,0,5.95607
2.37016,1.19,-0,21,6.30598,0.210199,-0.597527,-329.387,0,6.45844
2.37416,1.19,-0,21,6.2464,0.208213,-0.632402,-348.612,0,6.40978
2.37816,1.19,-0,21,6.68741,0.222914,-0.664806,-366.474,0,6.87878
2.38216,1.19,-0,21,6.59435,0.219812,-0.666523,-367.421,0,6.81368
2.38616,1.19,-0,21,6.88592,0.229531,-0.716397,-394.914,0,7.0941
2.39016,1.19,-0,21,6.9572,0.231907,-0.703989,-388.074,0,7.18444
2.39416,1.19,-0,21,7.22423,0.240808,-0.677654,-373.557,0,7.44883
2.39816,1.19,-0,21,7.24915,0.241638,-0.621047,-342.352,0,7.49397
2.40216,1.19,-0,21,7.44534,0.248178,-0.583264,-321.524,0,7.68236
2.40616,1.19,-0,21,7.49373,0.249791,-0.504573,-278.146,0,7.74305
2.41016,1.19,-0,21,7.65548,0.255183,-0.471342,-259.827,0,7.91928
2.41416,1.19,-0,21,7.66794,0.255598,-0.466068,-256.92,0,7.98874
2.41816,1.19,-0,21,7.92109,0.264036,-0.46579,-256.767,0,8.25506
2.42216,1.19,-0,21,7.87702,0.262567,-0.475043,-261.867,0,8.26478
2.42616,1.19,-0,21,8.01722,0.267241,-0.533336,-294.002,0,8.42522
2.43016,1.19,-0,21,7.83004,0.261001,-0.601016,-331.31,0,8.22457
2.43416,1.19,-0,21,7.96096,0.265365,-0.612704,-337.753,0,8.32889
2.43816,1.19,-0,21,7.65623,0.255208,-0.635154,-350.129,0,8.01571
2.44216,1.19,-0,21,7.76614,0.258871,-0.631411,-348.065,0,8.12264
2.44616,1.19,-0,21,7.58915,0.252972,-0.621307,-342.495,0,8.02713
2.45016,1.19,-0,21,7.79459,0.25982,-0.562262,-309.947,0,8.39039
2.45416,1.19,-0,21,7.52386,0.250795,-0.531745,-293.124,0,8.32853
2.45816,1.19,-0,21,7.84079,0.26136,-0.461067,-254.163,0,8.63981
2.46216,1.19,-0,21,7.65917,0.255306,-0.435004,-239.796,0,8.48874
2.46616,1.19,-0,21,8.04441,0.268147,-0.418988,-230.967,0,8.73686
2.47016,1.19,-0,21,8.07459,0.269153,-0.434479,-239.506,0,8.6638
2.47416,1.19,-0,21,8.53662,0.284554,-0.466884,-257.37,0,8.99544
2.47816,1.19,-0,21,8.68725,0.289575,-0.502437,-276.968,0,9.04914
2.48216,1.19,-0,21,9.14537,0.304846,-0.55152,-304.025,0,9.44869
2.48616,1.19,-0,21,9.40551,0.313517,-0.592556,-326.647,0,9.70774
2.49016,1.19,-0,21,10.1671,0.338904,-0.593063,-326.926,0,10.4844
2.49416,1.19,-0,21,10.8551,0.361838,-0.558016,-307.606,0,11.1883
2.49816,1.19,-0,21,11.7337,0.391124,-0.498768,-274.946,0,12.0731
2.50216,1.19,-0,21,12.0645,0.40215,-0.442831,-244.111,0,12.428
2.50616,1.19,-0,21,12.2661,0.408869,-0.390145,-215.067,0,12.6161
2.51016,1.19,-0,21,12.208,0.406932,-0.343558,-189.386,0,12.5281
2.51416,1.19,-0,21,12.3662,0.412208,-0.295075,-162.66,0,12.6663
2.51816,1.19,-0,21,12.2898,0.40966,-0.299622,-165.167,0,12.5872
2.52216,1.19,-0,21,12.4309,0.414363,-0.31487,-173.572,0,12.7308
2.52616,1.19,-0,21,12.2774,0.409246,-0.373867,-206.094,0,12.5831
2.53016,1.19,-0,21,12.2823,0.40941,-0.394869,-217.671,0,12.5793
2.53416,1.19,-0,21,11.9687,0.398956,-0.466514,-257.166,0,12.2892
2.53816,1.19,-0,21,11.9464,0.398213,-0.505441,-278.624,0,12.2252
2.54216,1.19,-0,21,11.666,0.388866,-0.524973,-289.391,0,11.874
2.54616,1.19,-0,21,11.6658,0.388861,-0.518847,-286.014,0,11.8287
2.55016,1.19,-0,21,11.4727,0.382423,-0.471263,-259.784,0,11.6018
2.55416,1.19,-0,21,11.5956,0.386519,-0.433831,-239.149,0,11.7169
2.55816,1.19,-0,21,11.469,0.3823,-0.420283,-231.681,0,11.5933
2.56216,1.19,-0,21,11.6199,0.387331,-0.387281,-213.488,0,11.7887
2.56616,1.19,-0,21,11.6922,0.38974,-0.32784,-180.722,0,11.912
2.57016,1.19,-0,21,12.0986,0.403287,-0.320946,-176.922,0,12.3881
2.57416,1.19,-0,21,12.3328,0.411093,-0.327278,-180.412,0,12.6941
2.57816,1.19,-0,21,12.8459,0.428196,-0.383595,-211.457,0,13.22
2.58216,1.19,-0,21,12.893,0.429767,-0.406763,-224.228,0,13.3137
2.58616,1.19,-0,21,13.0877,0.436257,-0.442173,-243.748,0,13.5423
2.59016,1.19,-0,21,12.9315,0.431051,-0.493393,-271.983,0,13.4488
2.59416,1.19,-0,21,12.9531,0.431769,-0.538719,-296.969,0,13.5143
2.59816,1.19,-0,21,12.7158,0.423859,-0.522367,-287.955,0,13.2886
2.60216,1.19,-0,21,12.6804,0.42268,-0.515066,-283.93,0,13.2215
2.60616,1.19,-0,21,12.4294,0.414312,-0.492207,-271.329,0,12.9762
2.61016,1.19,-0,21,12.5174,0.417247,-0.420875,-232.007,0,13.0758
2.61416,1.19,-0,21,12.4076,0.413587,-0.5136,-283.122,0,12.9628
2.61816,1.19,-0,21,12.5296,0.417654,-0.432617,-238.48,0,13.0176
2.62216,1.19,-0,21,12.067,0.402234,-0.376289,-207.429,0,12.6741
2.62616,1.19,-0,21,12.4136,0.413787,-0.563788,-310.788,0,12.9574
2.63016,1.19,-0,21,11.0597,0.368657,-0.511557,-281.996,0.047619,11.8794
2.63416,1.19,10.7843,21,9.30396,0.310132,-0.370417,-204.192,0,9.86891
2.63816,1.18848,26.5651,21,4.42161,0.147387,-0.505734,-278.786,0.142857,5.88229
2.64216,1.186,17.1985,21,1.14647,0.0382156,-0.501613,-276.514,0.0952381,2.97538
2.64616,1.186,-0,21,0.136603,0.00455342,-0.676281,-372.8,0.47619,2.02149
2.65016,1.186,-0,21,0.709024,0.0236341,-0.344372,-189.835,0.333333,1.95368
2.65416,1.186,-0,21,0.754556,0.0251519,-0.39698,-218.835,0.428571,2.13344
2.65816,1.186,-0,21,1.62345,0.0541151,-0.292718,-161.361,0.047619,2.44239
2.66216,1.186,-0,21,2.24,0.0746667,-0.305177,-168.229,0.142857,2.95286
2.66616,1.186,-0,21,2.47704,0.0825679,-0.314836,-173.553,0,2.95779
2.67016,1.186,-0,21,2.75801,0.0919338,-0.2932,-161.627,0.047619,3.53808
2.67416,1.186,-0,21,3.42329,0.11411,-0.321846,-177.418,0,3.78197
2.67816,1.186,-0,21,3.57729,0.119243,-0.434371,-239.447,0,4.04289
2.68216,1.186,-0,21,4.04082,0.134694,-0.507039,-279.505,0,4.38835
2.68616,1.186,-0,21,4.57592,0.152531,-0.518301,-285.713,0,4.90173
2.69016,1.186,-0,21,4.45157,0.148386,-0.485332,-267.539,0,4.77438
2.69416,1.186,-0,21,3.7583,0.125277,-0.399737,-220.355,0,4.24796
2.69816,1.186,18.4349,21,2.11766,0.0705885,-0.422139,-232.704,0,2.50923
2.70216,1.18333,26.5651,21,2.32697,0.0775656,-0.145162,-80.0204,0.047619,3.25596
2.70616,1.182,9.46232,21,0.890923,0.0296974,-0.0903333,-49.7962,0.333333,1.75127
2.71016,1.182,-0,21,0.207802,0.00692673,-0.141508,-78.0062,0.238095,0.972128
2.71416,1.182,-0,21,-0.0656352,-0.00218784,-0.153784,-84.7735,0.380952,1.05939
2.71816,1.182,-0,21,0.246293,0.00820977,-0.18852,-103.922,0.380952,1.48357
2.72216,1.182,-0,21,1.24809,0.0416029,-0.271052,-149.418,0.0952381,2.18696
2.72616,1.182,-0,21,1.84093,0.0613645,-0.28723,-158.336,0.047619,2.49599
2.73016,1.182,-0,21,1.87829,0.0626095,-0.376459,-207.523,0.047619,3.17806
2.73416,1.182,-0,21,1.57599,0.0525329,-0.348115,-191.899,0.0952381,2.80784
2.73816,1.182,8.1301,21,1.69721,0.0565737,-0.475769,-262.268,0.142857,2.29286
2.74216,1.18086,26.5651,21,1.78011,0.0593371,-0.211891,-116.805,0.142857,2.88446
2.74616,1.178,19.6538,21,2.02333,0.0674445,0.0742951,40.9552,0.0952381,2.80368
2.75016,1.178,-0,21,0.479089,0.0159696,-0.0433769,-23.9115,0.333333,1.30146
2.75416,1.178,-0,21,0.310074,0.0103358,-0.0265105,-14.6139,0.333333,1.86927
2.75816,1.178,-0,21,-0.0780548,-0.00260183,0.0567293,31.272,0.47619,1.73214
2.76216,1.178,-0,21,0.410461,0.013682,-0.0659707,-36.3664,0.333333,1.47171
2.76616,1.178,15.9454,21,0.885737,0.0295246,-0.152421,-84.0221,0.285714,1.49537
2.77016,1.17571,26.5651,21,1.84275,0.0614252,-0.108566,-59.8471,0.238095,3.14726
2.77416,1.174,12.0948,21,1.63249,0.0544164,0.00876236,4.83025,0.142857,3.58368
2.77816,1.174,-0,21,0.481351,0.016045,0.12021,66.2656,0.333333,1.69661
2.78216,1.174,-0,21,0.254475,0.00848251,-0.350973,-193.474,0.333333,1.6181
