x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
2.68216,1.188,-0,11,-0.427248,-0.0142416,-0.308991,-170.331,0.727273,2.02567
2.69016,1.188,-0,11,-0.107978,-0.00359926,-0.272385,-150.152,0.636364,2.17268
2.69816,1.188,-0,11,0.50021,0.0166737,-0.246549,-135.91,0.454545,2.00283
2.70616,1.188,-0,11,1.05691,0.0352303,-0.258477,-142.486,0.181818,1.95291
2.71416,1.188,-0,11,1.35266,0.0450886,-0.274198,-151.152,0,2.08661
2.72216,1.188,26.5651,11,1.26136,0.0420454,-0.277657,-153.059,0.181818,2.00154
2.73016,1.18,26.5651,11,0.191719,0.00639063,-0.324404,-178.828,0.363636,0.710123
2.73816,1.18,-0,11,0.148341,0.00494471,-0.32819,-180.915,0.363636,1.14648
2.74616,1.18,-0,11,-0.42695,-0.0142317,-0.333155,-183.652,0.545455,1.67473
2.75416,1.18,-0,11,-0.959905,-0.0319968,-0.3384,-186.543,0.636364,1.94659
2.76216,1.18,-0,11,-1.10406,-0.036802,-0.329841,-181.825,0.818182,2.20054
2.77016,1.18,-0,11,-1.28766,-0.042922,-0.326724,-180.107,0.727273,2.35279
2.77816,1.18,26.5651,11,-1.84405,-0.0614684,-0.33336,-183.765,0.727273,2.84168
2.78616,1.172,26.5651,11,-0.394893,-0.0131631,-0.320259,-176.543,0.727273,1.01763
2.79416,1.172,-0,11,-0.658317,-0.0219439,-0.316775,-174.622,0.545455,1.5802
2.80216,1.172,-0,11,-0.570069,-0.0190023,-0.311894,-171.932,0.636364,1.59249
2.81016,1.172,-0,11,-0.549406,-0.0183135,-0.31552,-173.931,0.636364,1.87755
2.81816,1.172,-0,11,-0.456281,-0.0152094,-0.315772,-174.069,0.727273,2.13301
2.82616,1.172,-0,11,-0.360556,-0.0120185,-0.313132,-172.614,0.727273,2.2461
2.83416,1.172,26.5651,11,-0.541742,-0.0180581,-0.294709,-162.458,0.727273,2.50911
2.84216,1.164,26.5651,11,-0.486098,-0.0162033,-0.284683,-156.932,0.909091,0.818424
2.85016,1.164,-0,11,-0.891123,-0.0297041,-0.277681,-153.072,0.909091,1.3362
2.85816,1.164,-0,11,-0.789392,-0.0263131,-0.263318,-145.154,0.909091,1.32228
2.86616,1.164,-0,11,-0.837487,-0.0279162,-0.250654,-138.173,1,1.36005
