x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
2.89016,1.164,24.444,11,2.4484,0.0816134,-0.231239,-127.47,0.181818,3.47627
2.89816,1.15673,24.444,11,0.638484,0.0212828,-0.238919,-131.704,0.272727,1.26644
2.90616,1.15673,-0,11,1.03666,0.0345555,-0.200622,-110.593,0.181818,1.96869
2.91416,1.15673,-0,11,1.0197,0.0339901,-0.222241,-122.51,0.272727,2.79734
2.92216,1.15673,-0,11,1.1743,0.0391433,-0.206249,-113.695,0.0909091,3.25726
2.93016,1.15673,-0,11,1.55622,0.0518739,-0.231649,-127.697,0.181818,3.06377
2.93816,1.15673,24.444,11,1.61987,0.0539958,-0.227989,-125.679,0.181818,3.08332
2.94616,1.14945,24.444,11,0.116694,0.00388981,-0.168071,-92.649,0.454545,1.14846
2.95416,1.14945,-0,11,-0.350576,-0.0116859,-0.177897,-98.0655,0.727273,2.00064
2.96216,1.14945,-0,11,-0.442101,-0.0147367,-0.2065,-113.833,0.727273,2.30331
2.97016,1.14945,-0,11,-0.487214,-0.0162405,-0.182606,-100.661,0.636364,2.35476
2.97816,1.14945,24.444,11,-0.276039,-0.00920132,-0.126151,-69.5407,0.636364,2.48061
2.98616,1.14218,24.444,11,0.535265,0.0178422,-0.123544,-68.1037,0.363636,1.48816
2.99416,1.14218,-0,11,0.60154,0.0200513,-0.152576,-84.1074,0.545455,2.01628
3.00216,1.14218,-0,11,0.344189,0.011473,-0.109285,-60.2432,0.636364,2.02206
3.01016,1.14218,24.444,11,-0.106852,-0.00356174,-0.167342,-92.2472,0.636364,1.88881
3.01816,1.13491,24.444,11,0.125164,0.00417214,-0.133153,-73.4009,0.727273,0.919707
3.02616,1.13491,-0,11,-0.28512,-0.00950401,-0.140622,-77.5177,0.818182,1.01864
3.03416,1.13491,-0,11,-0.542365,-0.0180788,-0.159404,-87.8716,0.909091,1.20171
3.04216,1.13491,24.444,11,-1.25014,-0.0416712,-0.150299,-82.8524,0.909091,2.18144
3.05016,1.12764,24.444,11,-0.186066,-0.00620218,-0.0936868,-51.6448,0.818182,1.03775
3.05816,1.12764,-0,11,-0.819245,-0.0273082,-0.169787,-93.5953,0.909091,1.73475
3.06616,1.12764,-0,11,-1.24042,-0.0413475,-0.153414,-84.5693,0.909091,2.11343
3.07416,1.12764,24.444,11,-2.21609,-0.0738697,-0.145825,-80.3863,0.909091,3.16316
3.08216,1.12036,24.444,11,-0.392672,-0.0130891,-0.10767,-59.3532,0.727273,1.58894
3.09016,1.12036,-0,11,-1.26011,-0.0420037,-0.129084,-71.1578,0.818182,2.23559
3.09816,1.12036,24.444,11,-1.70085,-0.0566949,-0.111771,-61.6136,0.818182,2.47518
3.10616,1.11309,24.444,11,-0.189215,-0.00630715,-0.100756,-55.5418,0.727273,0.731571
3.11416,1.11309,-0,11,-0.279259,-0.00930864,-0.125003,-68.9077,0.818182,0.90939
3.12216,1.11309,-0,11,-0.679178,-0.0226393,-0.145679,-80.3056,0.909091,1.14614
3.13016,1.11309,24.444,11,-1.2815,-0.0427166,-0.109274,-60.2371,1,1.77961
3.13816,1.10582,24.444,11,-0.339961,-0.011332,-0.106402,-58.6543,0.909091,1.13165
3.14616,1.10582,-0,11,-0.866081,-0.0288694,-0.0660989,-36.437,0.909091,1.45752
3.15416,1.10582,24.444,11,-1.29274,-0.0430912,-0.0499931,-27.5587,1,1.8782
3.16216,1.09855,24.444,11,-0.271588,-0.00905292,-0.102924,-56.7366,0.909091,0.978902
3.17016,1.09855,-0,11,-0.932862,-0.0310954,-0.0773677,-42.649,1,1.50699
3.17816,1.09855,24.444,11,-1.47251,-0.0490835,-0.0732011,-40.3521,1,1.95051
3.18616,1.09127,24.444,11,0.110512,0.00368374,-0.0579603,-31.9506,0.454545,1.24628
3.19416,1.09127,-0,11,-0.101457,-0.00338189,-0.0987223,-54.4207,0.545455,1.34824
3.20216,1.09127,24.444,11,-0.807113,-0.0269038,-0.119262,-65.7432,0.909091,1.59601
3.21016,1.084,24.444,11,0.101873,0.00339577,-0.117626,-64.8415,0.454545,1.01471
3.21816,1.084,-0,11,-0.584708,-0.0194903,-0.103649,-57.1363,0.636364,1.41054
3.22616,1.084,24.444,11,-1.97576,-0.0658586,-0.0967565,-53.337,0.909091,2.55301
3.23416,1.07673,24.444,11,-0.232517,-0.00775058,-0.0951253,-52.4378,0.909091,0.908284
3.24216,1.07673,-0,11,-1.21661,-0.0405536,-0.123829,-68.2606,0.909091,1.64076
3.25016,1.07673,24.444,11,-2.26877,-0.0756256,-0.0870445,-47.9833,0.909091,2.68113
3.25816,1.06945,24.444,11,-0.305284,-0.0101761,-0.134901,-74.3641,0.909091,0.743748
3.26616,1.06945,-0,11,-1.35199,-0.0450662,-0.113806,-62.7358,1,1.71325
3.27416,1.06945,24.444,11,-2.58006,-0.0860018,-0.0918032,-50.6065,1,3.11709
3.28216,1.06218,24.444,11,-1.10857,-0.0369523,-0.0761565,-41.9813,1,1.64656
3.29016,1.06218,24.444,11,-2.0685,-0.06895,-0.0693774,-38.2443,1,2.64114
3.29816,1.05491,24.444,11,-0.415494,-0.0138498,-0.0846028,-46.6373,0.818182,0.977825
3.30616,1.05491,-0,11,-1.11778,-0.0372594,-0.0725544,-39.9956,1,1.56281
3.31416,1.05491,24.444,11,-1.78675,-0.0595585,-0.07351,-40.5224,0.909091,2.27245
3.32216,1.04764,24.444,11,-0.492215,-0.0164072,-0.0876879,-48.338,0.909091,1.04091
3.33016,1.04764,19.9831,11,-1.24676,-0.0415585,-0.0591342,-32.5977,0.909091,1.7198
3.33816,1.04182,24.444,11,-0.4288,-0.0142933,-0.0928994,-51.2108,0.909091,1.08265
3.34616,1.04036,5.19443,11,-0.493189,-0.0164396,-0.0922264,-50.8398,0.909091,1.10732
3.35416,1.04036,24.444,11,-1.36723,-0.0455743,-0.0510681,-28.1513,0.909091,1.93316
3.36216,1.03309,24.444,11,-0.201999,-0.00673331,-0.0315034,-17.3662,0.909091,0.768116
